number, v,,,,,,kaisou,,,,,, COMTYPE, center_of_mass, thP, thR, thY, leg[0],,, Leg[1],,, leg[2],,, leg[3],,, leg[4],,, leg[5],,, leg2[0],,, Leg2[1],,, leg2[2],,, leg2[3],,, leg2[4],,, leg2[5],,, global_center_of_mass,,, debug, kaisoubit,,,,,last_node_num,time
, leg0, leg1, leg2, leg3, leg4, leg5, leg0, leg1, leg2, leg3, leg4, leg5, , , , , , x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z, x, y, z,
1
44,1,0,1,0,1,0,4,4,4,7,4,3,1,0,0,0,0,123.566,32.811,-170,209.335,-88.646,-20,83.5657,-127.189,-30,-130.665,-28.646,-20,-156.434,-47.189,-30,-208.061,22.6217,-20,123.566,32.811,-170,209.335,-88.646,-30,83.5657,-127.189,-30,-130.665,-28.646,-30,-156.434,-47.189,-30,-208.061,22.6217,-30,-43.5657,427.189,30,43,0100,0100,0100,0111,0100,0011,343,0.252,
45,1,1,1,0,1,0,4,4,4,7,4,3,1,0,0,0,0,123.566,32.811,-170,203.566,-87.189,-30,83.5657,-127.189,-30,-130.665,-28.646,-20,-156.434,-47.189,-30,-208.061,22.6217,-20,123.566,32.811,-170,209.335,-88.646,-30,83.5657,-127.189,-30,-130.665,-28.646,-30,-156.434,-47.189,-30,-208.061,22.6217,-30,-43.5657,427.189,30,1624,0100,0100,0100,0111,0100,0011,1,0.198,
46,1,0,1,0,1,0,4,4,4,7,4,3,1,0,0,0,0,123.566,32.811,-170,203.566,-87.189,-20,83.5657,-127.189,-30,-130.665,-28.646,-20,-156.434,-47.189,-30,-208.061,22.6217,-20,123.566,32.811,-170,209.335,-88.646,-30,83.5657,-127.189,-30,-130.665,-28.646,-30,-156.434,-47.189,-30,-208.061,22.6217,-30,-43.5657,427.189,30,1226,0100,0100,0100,0111,0100,0011,5,0.216,
47,1,0,1,0,1,0,4,4,4,4,4,4,6,0,0,0,0,129.522,11.6097,-170,203.566,-87.189,-20,89.5219,-148.39,-30,-130.665,-28.646,-20,-150.478,-68.3903,-30,-208.061,22.6217,-20,129.522,11.6097,-170,203.566,-87.189,-30,89.5219,-148.39,-30,-130.665,-28.646,-30,-150.478,-68.3903,-30,-208.061,22.6217,-30,-49.5219,448.39,30,32,0100,0100,0100,0100,0100,0100,2,0.217,
48,1,0,1,0,1,0,4,5,4,4,4,5,6,0,0,0,0,129.522,11.6097,-170,203.566,-87.189,-20,89.5219,-148.39,-30,-130.665,-28.646,-20,-150.478,-68.3903,-30,-208.061,22.6217,-20,129.522,11.6097,-170,203.566,-87.189,-30,89.5219,-148.39,-30,-130.665,-28.646,-30,-150.478,-68.3903,-30,-208.061,22.6217,-30,-49.5219,448.39,30,43,0100,0101,0100,0100,0100,0101,343,0.231,
49,1,1,1,1,1,0,4,5,4,4,4,5,6,0,0,0,0,129.522,11.6097,-170,109.522,71.6097,-170,89.5219,-148.39,-30,-130.478,-28.3903,-30,-150.478,-68.3903,-30,-208.061,22.6217,-20,129.522,11.6097,-170,203.566,-87.189,-30,89.5219,-148.39,-30,-130.665,-28.646,-30,-150.478,-68.3903,-30,-208.061,22.6217,-30,-49.5219,448.39,30,1624,0100,0101,0100,0100,0100,0101,3,0.196,
50,1,0,1,0,1,0,4,5,4,4,4,5,6,0,0,0,0,129.522,11.6097,-170,109.522,71.6097,-20,89.5219,-148.39,-30,-130.478,-28.3903,-20,-150.478,-68.3903,-30,-208.061,22.6217,-20,129.522,11.6097,-170,203.566,-87.189,-30,89.5219,-148.39,-30,-130.665,-28.646,-30,-150.478,-68.3903,-30,-208.061,22.6217,-30,-49.5219,448.39,30,526,0100,0101,0100,0100,0100,0101,5,0.2,
51,1,0,1,0,1,0,4,4,4,4,4,4,2,0,0,0,0,120.743,29.0962,-170,109.522,71.6097,-20,80.7434,-130.904,-30,-130.478,-28.3903,-20,-159.257,-50.9038,-30,-208.061,22.6217,-20,120.743,29.0962,-170,109.522,71.6097,-30,80.7434,-130.904,-30,-130.478,-28.3903,-30,-159.257,-50.9038,-30,-208.061,22.6217,-30,-40.7434,430.904,30,32,0100,0100,0100,0100,0100,0100,1,0.205,
52,1,0,1,0,1,0,4,2,4,4,4,2,2,0,0,0,0,120.743,29.0962,-170,109.522,71.6097,-20,80.7434,-130.904,-30,-130.478,-28.3903,-20,-159.257,-50.9038,-30,-208.061,22.6217,-20,120.743,29.0962,-170,109.522,71.6097,-30,80.7434,-130.904,-30,-130.478,-28.3903,-30,-159.257,-50.9038,-30,-208.061,22.6217,-30,-40.7434,430.904,30,43,0100,0010,0100,0100,0100,0010,343,0.217,
53,1,1,1,1,1,0,4,2,4,4,4,2,2,0,0,0,0,120.743,29.0962,-170,220.743,-50.9038,-30,80.7434,-130.904,-30,-139.257,-30.9038,-30,-159.257,-50.9038,-30,-208.061,22.6217,-20,120.743,29.0962,-170,109.522,71.6097,-30,80.7434,-130.904,-30,-130.478,-28.3903,-30,-159.257,-50.9038,-30,-208.061,22.6217,-30,-40.7434,430.904,30,1624,0100,0010,0100,0100,0100,0010,3,0.192,
